0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18061650448721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17971927216984,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18061650448721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20805301872442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17971927216984,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06305238013428,1.13590211771974,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.88842508427325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318013913749727
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35131900023945,0,0,0,0,0,0,0,0.850453853821641,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622194710676403,0,0,0,0,0,0,0.762442817774783,0,0,0,0,0.812164749782628,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00514619812459,0,0,0,0,0,0,0,0,0,0.735560015755987,0,0,0,0,0,0,0,0,0.441163184429163
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26869328439541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346340284595371,0,0.586235117736272,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721111587441967,0,0,0,0,0.864277534971599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174022577281723,0,0,0.300175384988475,0.13656734548209
0,0,0,0,0.848549550489836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339564613452294,0,0,0,0,0,0,0,0,0,0,0.360528894945911,0,0,0,0,0,0,0.280866599872213,0,0,0,0,0.209302298684428,0,0,0.129882968312113,0.0231989382153797,0,0
0,0,0,0,0,0,0,0,0.756402855656019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344097082476655,0,0.286689172795619,0,0,0,0,0,0,0.223344490062313,0.207320517005332,0.0854757838541036,0,0,0,0,0,0.103274287570395,0.0184478419596077,0.112435784153842,0.0511972786932222
0,0,0,0.483611451237793,0,0,0.483611451237793,0,0,0.483611451237793,0,0,0,0,0.483611451237793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932414446575178,0.0621200742402775,0,0,0,0.0420797232847604,0.00752373362064452,0.0458271448993957,0.0208551194693226
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424682885827361,0,0,0.424682885827361,0,0,0,0,0,0,0,0.255553351655929,0,0.255553351625151,0,0,0.185128531142843,0,0.204059282750911,0,0.148607756908842,0.0544325636195882,0.0581622024600207,0,0.0164574246363534,0.100373285283999,0.0456825263511007
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864192880538439,0,0,0,0,0.377280779686488,0.302248453726717,0,0.302248453784624,0.150852871413858,0,0.218880200602693,0,0.241296019690588,0,0.175682892420817,0.0643212184644611,0.0687321856287287,0,0,0.11862568869494,0.0539851832472702
0,0.560321061173217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375033211273058,0.375033211270577,0,0,0,0,0,0.0448874460538297,0.188557611039838,0,0,0,0,0,0.241809949782022,0,0.0783736663082251,0.122391517670629,0,0,0,0,0.0912093855366645,0.0334177461601723,0,0.0565864156488485,0,0,0.0280556551819076
0,0,0.458851975332272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458851975332272,0,0,0,0.175156259766711,0,0,0.175156259766711,0,0,0,0,0,0.0499759007264534,0.131384630011386,0.105394191967244,0.16251139791718,0.105394191964252,0,0,0.0763535206230903,0,0.0842590769159836,0.0561355600060651,0.0612763317116643,0,0.0240030890641202,0,0,0.0414306811668321,0.0188483487668033
0.191185322189866,0,0,0,0,0.191185322189866,0,0.191185322189866,0,0,0.191185322189866,0.191185322189866,0.191185322189866,0,0,0.191185322189866,0.191185322189866,0.191185322189866,0.191185322189866,0,0,0.043561950548353,0.0435619505479101,0,0.0142317171741176,0.0206131672750131,0,0,0,0.0219082010749432,0.0074441013372119,0.0182757628180307,0.00864244759732375,0.0227098174969186,0,0.0280979998053447,0,0.00910383688114819,0.0142312923266517,0,0.0054436299231465,0,0.00969564275070194,0,0.00388270890897577,0.00414945073206768,0.00657230004168539,0.00117601773740795,0.00715461069671526,0.00325950861486452
